,SeqName,Alignment,SeqLength,tms1,tms2,SeqID,ProportionAligned,AvgProb3,AvgProb5,AvgProb9,PropHighProb
388,WP_014524429.1,4,118,0.5838,0.3504,6.8,1.0,0.5753931623931625,0.6950170940170939,0.8127264957264955,0.3247863247863248
389,WP_014524429.1,5,118,0.5834,0.3597,9.3,1.0,0.5675641025641022,0.6949230769230768,0.8187435897435899,0.3247863247863248
390,WP_010938812.1,1,328,0.4074,0.2453,10.7,1.0,0.2618012232415901,0.37985932721712534,0.5342171253822633,0.0
391,WP_010938812.1,2,328,0.4068,0.3915,5.4,0.9024390243902439,0.28414237288135613,0.41283389830508443,0.5668881355932205,0.0
392,WP_010938812.1,3,328,0.3979,0.3639,8.8,0.9725609756097561,0.24509119496855353,0.3701603773584906,0.5377169811320753,0.0
393,WP_010938812.1,4,328,0.3975,0.2745,7.9,0.9207317073170732,0.28872093023255807,0.40743853820598,0.5603687707641198,0.0
394,WP_010938812.1,5,328,0.3962,0.3473,9.1,0.9054878048780488,0.2788378378378377,0.41136148648648635,0.5772060810810813,0.0
395,WP_014524426.1,1,98,0.627,0.6045,7.2,0.9897959183673469,0.6033437500000002,0.7509999999999998,0.9120937499999999,0.0
396,WP_014524426.1,2,98,0.5698,0.5667,8.2,1.0,0.5268659793814432,0.7044948453608247,0.8986391752577318,0.0
397,WP_014524426.1,3,98,0.5676,0.5401,3.1,1.0,0.5519484536082475,0.704721649484536,0.884422680412371,0.0
398,WP_014524426.1,4,98,0.558,0.5261,5.1,1.0,0.5582474226804124,0.7042783505154641,0.8796082474226804,0.0
399,WP_014524426.1,5,98,0.5455,0.5337,4.1,1.0,0.5311649484536082,0.683484536082474,0.8767628865979382,0.0
400,WP_010938815.1,1,342,0.4282,0.2406,7.4,0.9883040935672515,0.2817833827893176,0.39577151335311567,0.5440029673590502,0.0
401,WP_010938815.1,2,342,0.4282,0.2406,7.4,0.9883040935672515,0.2817833827893176,0.39577151335311567,0.5440029673590502,0.0
402,WP_010938815.1,3,342,0.420,0.2265,9.6,0.9415204678362573,0.2907975077881619,0.4009501557632397,0.5515046728971958,0.021806853582554516
403,WP_010938815.1,4,342,0.4132,0.2307,8.9,0.9181286549707602,0.28934824281150173,0.4101054313099042,0.5668562300319488,0.006389776357827476
404,WP_010938815.1,5,342,0.4113,0.2301,8.9,0.9181286549707602,0.288076677316294,0.408079872204473,0.564920127795527,0.006389776357827476
405,WP_010938817.1,1,330,0.4776,0.3344,10.1,0.9636363636363636,0.3692208201892742,0.490854889589905,0.6362996845425871,0.04100946372239748
406,WP_010938817.1,2,330,0.4155,0.2351,11.9,0.990909090909091,0.27126993865030685,0.3830092024539879,0.5198343558282206,0.03680981595092025
407,WP_010938817.1,3,330,0.4088,0.235,7.3,0.996969696969697,0.26280792682926823,0.3700579268292685,0.5117012195121954,0.03353658536585366
408,WP_010938817.1,4,330,0.3974,0.2934,5.7,0.9575757575757575,0.28670158730158724,0.38907301587301624,0.5243746031746033,0.015873015873015872
409,WP_010938817.1,5,330,0.3963,0.2866,7.4,0.9818181818181818,0.27083900928792576,0.3696842105263155,0.5124953560371517,0.01238390092879257
410,WP_010938830.1,1,174,0.5240,0.5841,11.5,0.8505747126436781,0.553,0.6823401360544217,0.8163129251700678,0.1360544217687075
411,WP_010938830.1,2,174,0.5162,0.4793,8.6,0.8735632183908046,0.4993377483443714,0.6554569536423843,0.8088278145695362,0.06622516556291391
412,WP_010938830.1,3,174,0.5086,0.4864,8.6,0.8735632183908046,0.49723178807947,0.6487086092715233,0.8027019867549668,0.09933774834437085
413,WP_010938830.1,4,174,0.4978,0.3668,8.6,1.0,0.40670520231213864,0.548976878612717,0.7231965317919073,0.08670520231213873
414,WP_010938830.1,5,174,0.4969,0.3664,8.6,1.0,0.4045491329479768,0.5476705202312138,0.7230231213872834,0.08670520231213873
415,WP_010938847.1,1,150,0.7802,0.5026,16.4,0.9733333333333334,0.72588275862069,0.8355586206896551,0.9424206896551723,0.5862068965517241
416,WP_010938847.1,2,150,0.5077,0.2490,10.7,1.0,0.45462416107382536,0.6111610738255031,0.7823959731543623,0.09395973154362416
417,WP_010938847.1,3,150,0.5077,0.2490,10.7,1.0,0.45462416107382536,0.6111610738255031,0.7823959731543623,0.09395973154362416
418,WP_010938847.1,4,150,0.5067,0.4543,9.9,0.9466666666666667,0.44291489361702135,0.6357021276595745,0.8175460992907796,0.0
419,WP_010938847.1,5,150,0.5023,0.4304,7.1,0.9333333333333333,0.431705035971223,0.6293093525179856,0.8174172661870504,0.0
420,WP_010938850.1,1,797,0.5367,0.4369,11.7,0.8168130489335006,0.42346153846153906,0.5211876923076931,0.627836923076923,0.2753846153846154
421,WP_010938850.1,2,797,0.5282,0.4294,11.6,0.7904642409033877,0.43255802861685244,0.5315914149443561,0.6396693163751996,0.28139904610492844
422,WP_010938850.1,3,797,0.5282,0.4294,11.6,0.7904642409033877,0.43255802861685244,0.5315914149443561,0.6396693163751996,0.28139904610492844
423,WP_010938850.1,4,797,0.4656,0.5311,10.9,0.7239648682559598,0.37807812499999977,0.49766319444444357,0.6221336805555557,0.171875
424,WP_010938850.1,5,797,0.4497,0.4266,7.9,0.8531994981179423,0.23134756995581732,0.3444948453608254,0.4912857142857143,0.055964653902798235
425,WP_010938872.1,1,116,0.6649,0.495,8.8,0.9741379310344828,0.6969642857142854,0.7715089285714284,0.8617500000000001,0.48214285714285715
426,WP_010938872.1,2,116,0.6562,0.455,11.8,0.9482758620689655,0.6973761467889911,0.7751467889908259,0.8740825688073393,0.4036697247706422
427,WP_010938872.1,3,116,0.6534,0.4077,3.5,0.9913793103448276,0.6737543859649122,0.7521315789473683,0.8542982456140352,0.38596491228070173
428,WP_010938872.1,4,116,0.6507,0.3205,10.3,1.0,0.664217391304348,0.743078260869565,0.847913043478261,0.3826086956521739
429,WP_010938872.1,5,116,0.6430,0.5356,6.9,1.0,0.653,0.7392347826086961,0.8499217391304351,0.2608695652173913
430,WP_010938873.1,1,279,0.6747,0.7547,10.9,0.7885304659498208,0.7107351598173517,0.8412374429223741,0.9354109589041096,0.4703196347031963
431,WP_010938873.1,2,279,0.6745,0.7806,8.8,0.7706093189964157,0.7329579439252332,0.8614532710280374,0.9518224299065422,0.4719626168224299
432,WP_010938873.1,3,279,0.669,0.7986,8.4,0.7706093189964157,0.7394299065420561,0.8612429906542056,0.9436542056074761,0.5233644859813084
433,WP_010938873.1,4,279,0.669,0.7986,8.4,0.7706093189964157,0.7394299065420561,0.8612523364485982,0.9436542056074761,0.5233644859813084
434,WP_010938873.1,5,279,0.6010,0.7833,8.8,0.7311827956989247,0.6859458128078816,0.8073940886699509,0.9036256157635474,0.458128078817734
435,WP_011792331.1,1,161,0.5170,0.4473,6.6,0.937888198757764,0.47478666666666697,0.615633333333333,0.7783733333333335,0.12666666666666668
436,WP_011792331.1,2,161,0.5057,0.4306,12.1,0.9254658385093167,0.48140540540540544,0.6370202702702704,0.7972499999999999,0.07432432432432433
437,WP_011792331.1,3,161,0.49,0.4275,11.1,0.9503105590062112,0.44926973684210525,0.6129868421052634,0.7834342105263158,0.07236842105263158
438,WP_011792331.1,4,161,0.4810,0.4616,5.9,0.84472049689441,0.48023703703703696,0.645051851851852,0.8292888888888891,0.0
439,WP_011792331.1,5,161,0.4774,0.4628,11.1,0.8944099378881988,0.47658041958041963,0.6235314685314686,0.7867692307692308,0.15384615384615385
440,WP_010938898.1,1,248,0.8096,0.3309,13.9,0.9596774193548387,0.716270042194093,0.8477004219409278,0.9393924050632907,0.5274261603375527
441,WP_010938898.1,2,248,0.7944,0.6159,12.9,0.9354838709677419,0.7282424242424242,0.8503290043290052,0.9396493506493501,0.5411255411255411
442,WP_010938898.1,3,248,0.7944,0.6159,12.9,0.9354838709677419,0.7282424242424242,0.8503290043290052,0.9396493506493501,0.5411255411255411
443,WP_010938898.1,4,248,0.793,0.4118,10.2,0.9516129032258065,0.72348085106383,0.8384936170212769,0.9186170212765953,0.5617021276595745
444,WP_010938898.1,5,248,0.7924,0.2241,13.1,0.9879032258064516,0.6729836065573774,0.8074713114754106,0.9037049180327872,0.4385245901639344
445,WP_011792315.1,1,196,0.7183,0.7958,18.6,0.8214285714285714,0.7917937500000002,0.8839249999999998,0.9577125000000006,0.7
446,WP_011792315.1,2,196,0.672,0.6751,13.8,0.8520408163265306,0.6957951807228911,0.8095903614457828,0.9005722891566266,0.5903614457831325
447,WP_011792315.1,3,196,0.664,0.6793,9.8,0.8316326530612245,0.7064135802469136,0.8189629629629624,0.9069567901234568,0.6049382716049383
448,WP_011792315.1,4,196,0.6570,0.7971,14.7,0.7653061224489796,0.8053422818791944,0.8719664429530197,0.9246912751677856,0.7516778523489933
449,WP_011792315.1,5,196,0.6560,0.7959,14.7,0.7653061224489796,0.8028120805369121,0.8700134228187915,0.9237651006711407,0.7516778523489933
450,WP_011792312.1,1,226,0.8960,0.7483,13.6,0.9778761061946902,0.8220318181818179,0.9320954545454546,0.9835818181818184,0.5863636363636363
451,WP_011792312.1,2,226,0.4084,0.393,6.5,0.9513274336283186,0.29976168224299077,0.45350934579439245,0.6570887850467284,0.0
452,WP_011792312.1,3,226,0.4003,0.3474,9.4,0.9380530973451328,0.29130805687203776,0.4562085308056875,0.6563364928909949,0.0
453,WP_011792312.1,4,226,0.3989,0.3277,10.0,0.9336283185840708,0.28044761904761917,0.44650952380952386,0.6544476190476192,0.0
454,WP_011792312.1,5,226,0.3952,0.3670,10.1,0.9203539823008849,0.28930434782608694,0.4499661835748791,0.6544444444444447,0.0
455,WP_010940650.1,1,80,0.6229,0.3257,3.8,0.9875,0.6868974358974358,0.8106153846153844,0.9117692307692307,0.3717948717948718
456,WP_010940650.1,2,80,0.5850,0.307,5.1,0.9875,0.65125641025641,0.7830897435897436,0.8995897435897435,0.34615384615384615
457,WP_010940650.1,3,80,0.5803,0.6405,5.8,0.8625,0.6934999999999998,0.7790882352941176,0.8607352941176473,0.6029411764705882
458,WP_010940650.1,4,80,0.5803,0.6405,5.8,0.8625,0.6934999999999998,0.7790882352941176,0.8607352941176473,0.6029411764705882
459,WP_010940650.1,5,80,0.580,0.1120,5.1,0.9875,0.6507179487179486,0.7824615384615382,0.8962307692307689,0.34615384615384615
460,WP_010938972.1,1,578,0.4883,0.3701,6.8,0.9965397923875432,0.2656678260869567,0.3766313043478258,0.5151321739130433,0.0
461,WP_010938972.1,2,578,0.4375,0.3446,7.1,0.9809688581314879,0.23283038869257952,0.33570671378091865,0.4709734982332152,0.0
462,WP_010938972.1,3,578,0.4316,0.335,8.3,0.9377162629757786,0.2377560073937153,0.3436487985212569,0.48360073937153425,0.0036968576709796672
463,WP_010938972.1,4,578,0.4316,0.335,8.3,0.9377162629757786,0.2377560073937153,0.3436487985212569,0.48360073937153425,0.0036968576709796672
464,WP_010938972.1,5,578,0.4254,0.3315,8.1,0.9411764705882353,0.23072559852670355,0.33507182320441964,0.4718674033149169,0.014732965009208104
465,WP_014524401.1,1,328,0.4349,0.2405,11.0,1.0,0.2751743119266056,0.40323241590214065,0.5602415902140676,0.01529051987767584
466,WP_014524401.1,2,328,0.4349,0.2405,11.0,1.0,0.2751743119266056,0.4032293577981651,0.5602415902140676,0.01529051987767584
467,WP_014524401.1,3,328,0.4322,0.400,7.8,0.8963414634146342,0.2890000000000001,0.42944027303754256,0.5914334470989766,0.027303754266211604
468,WP_014524401.1,4,328,0.430,0.3438,8.0,0.8810975609756098,0.2943506944444444,0.43481250000000016,0.5969756944444446,0.03819444444444445
469,WP_014524401.1,5,328,0.428,0.3854,6.9,0.8810975609756098,0.28794791666666647,0.4337048611111111,0.5993229166666667,0.034722222222222224
470,WP_010939001.1,1,211,0.5343,0.5209,13.0,0.9146919431279621,0.4700937500000002,0.6036979166666664,0.7649114583333336,0.0
471,WP_010939001.1,2,211,0.5149,0.3543,9.0,0.943127962085308,0.4398232323232322,0.5603181818181818,0.7188535353535352,0.0
472,WP_010939001.1,3,211,0.4833,0.5384,9.8,0.8246445497630331,0.456092485549133,0.5957109826589596,0.784693641618497,0.0
473,WP_010939001.1,4,211,0.4673,0.4161,4.3,0.981042654028436,0.4112330097087379,0.5241116504854371,0.6783543689320386,0.0
474,WP_010939001.1,5,211,0.4559,0.5219,8.9,0.8009478672985783,0.45936904761904757,0.5788511904761904,0.7481071428571429,0.0
475,WP_010939002.1,1,697,0.8390,0.74,14.3,0.9598278335724534,0.7225449101796411,0.8139925149700603,0.8774326347305414,0.5838323353293413
476,WP_010939002.1,2,697,0.4569,0.481,8.2,0.8206599713055954,0.2880525394045529,0.41268651488616503,0.5520595446584937,0.0
477,WP_010939002.1,3,697,0.4565,0.3489,9.0,0.9225251076040172,0.2525856697819315,0.3565451713395637,0.47913551401869153,0.03582554517133956
478,WP_010939002.1,4,697,0.4538,0.4807,6.5,0.7890961262553802,0.2983387978142078,0.42706010928961774,0.5681329690346084,0.009107468123861567
479,WP_010939002.1,5,697,0.4520,0.4758,8.3,0.8249641319942611,0.2791114982578399,0.4029965156794426,0.5436672473867595,0.003484320557491289
480,WP_010939003.1,1,195,0.8240,0.7059,9.2,0.9487179487179487,0.7839728260869564,0.8988152173913043,0.9582554347826083,0.6684782608695652
481,WP_010939003.1,2,195,0.8240,0.7059,9.2,0.9487179487179487,0.7839728260869564,0.8988152173913043,0.9582554347826083,0.6684782608695652
482,WP_010939003.1,3,195,0.813,0.7909,8.2,0.9333333333333333,0.792740331491713,0.8987237569060774,0.9581215469613258,0.6906077348066298
483,WP_010939003.1,4,195,0.813,0.7909,8.2,0.9333333333333333,0.792740331491713,0.8987237569060774,0.9581215469613258,0.6906077348066298
484,WP_010939003.1,5,195,0.8084,0.8529,9.7,0.9025641025641026,0.8206571428571429,0.9202342857142859,0.9734399999999989,0.7371428571428571
485,WP_010939006.1,1,310,0.9143,0.8583,16.5,0.9580645161290322,0.8717364864864868,0.9524459459459461,0.9880168918918922,0.777027027027027
486,WP_010939006.1,2,310,0.908,0.843,13.1,0.9612903225806452,0.8458821548821549,0.9411582491582493,0.9854276094276093,0.7441077441077442
487,WP_010939006.1,3,310,0.6363,0.5760,7.0,0.8290322580645161,0.5983281250000001,0.74317578125,0.8602968749999996,0.36328125
488,WP_010939006.1,4,310,0.609,0.60,7.5,0.7354838709677419,0.6752246696035241,0.808035242290749,0.901863436123348,0.4581497797356828
489,WP_010939006.1,5,310,0.5997,0.4957,8.4,0.7709677419354839,0.6182100840336139,0.759680672268908,0.8659411764705883,0.35714285714285715
490,WP_010939009.1,1,550,0.867,0.8716,13.6,0.9363636363636364,0.7671245136186768,0.879963035019456,0.9538190661478624,0.6147859922178989
491,WP_010939009.1,2,550,0.865,0.8865,13.8,0.9363636363636364,0.761009727626459,0.8748832684824901,0.9523871595330754,0.603112840466926
492,WP_010939009.1,3,550,0.8192,0.9026,13.8,0.8672727272727273,0.7968172268907561,0.905090336134453,0.9706134453781531,0.6638655462184874
493,WP_010939009.1,4,550,0.8192,0.9026,13.8,0.8672727272727273,0.7968172268907561,0.905090336134453,0.9706134453781531,0.6638655462184874
494,WP_010939009.1,5,550,0.815,0.9105,13.9,0.8618181818181818,0.7985052854122626,0.9070634249471458,0.971864693446091,0.6701902748414377
495,WP_010939011.1,1,184,0.8297,0.6371,10.3,0.9510869565217391,0.7742126436781609,0.9031724137931032,0.9714425287356317,0.5517241379310345
496,WP_010939011.1,2,184,0.8288,0.7901,9.8,0.9456521739130435,0.7801329479768787,0.9061907514450871,0.9738034682080919,0.5491329479768786
497,WP_010939011.1,3,184,0.8267,0.8109,8.0,0.9510869565217391,0.7650229885057471,0.8976379310344824,0.9724712643678158,0.4885057471264368
498,WP_010939011.1,4,184,0.8253,0.7870,9.8,0.9456521739130435,0.7741560693641618,0.902075144508671,0.9726069364161845,0.5202312138728323
499,WP_010939011.1,5,184,0.8240,0.7746,19.8,0.9347826086956522,0.785362573099415,0.9105263157894743,0.9759064327485372,0.5146198830409356
500,WP_010939012.1,1,534,0.7728,0.7190,10.2,0.8820224719101124,0.692495744680851,0.8216851063829799,0.9061361702127673,0.4978723404255319
501,WP_010939012.1,2,534,0.7620,0.5990,14.3,0.8764044943820225,0.6814582441113488,0.8129379014989304,0.9046616702355469,0.4282655246252677
502,WP_010939012.1,3,534,0.7613,0.6009,14.5,0.8764044943820225,0.682408993576018,0.8132291220556743,0.9041306209850118,0.4261241970021413
503,WP_010939012.1,4,534,0.7609,0.6911,11.0,0.8651685393258427,0.6953600867678964,0.8255140997830807,0.9095422993492422,0.5075921908893709
504,WP_010939012.1,5,534,0.7135,0.7970,19.2,0.7490636704119851,0.8224486215538847,0.9262656641604013,0.9771629072681725,0.706766917293233
505,WP_010939014.1,1,82,0.7622,0.7555,8.6,0.9878048780487805,0.7771000000000002,0.8557000000000002,0.9500000000000004,0.5625
506,WP_010939014.1,2,82,0.716,0.68,6.1,1.0,0.7035432098765433,0.824148148148148,0.9528024691358027,0.2716049382716049
507,WP_010939014.1,3,82,0.7104,0.7284,10.1,0.9634146341463414,0.7517179487179486,0.8298717948717951,0.9452820512820511,0.1794871794871795
508,WP_010939014.1,4,82,0.7098,0.7578,9.3,0.9146341463414634,0.7723783783783784,0.849054054054054,0.9540675675675676,0.4594594594594595
509,WP_010939014.1,5,82,0.7079,0.6801,8.8,0.975609756097561,0.732341772151899,0.825607594936709,0.9352911392405062,0.06329113924050633
510,WP_014524399.1,1,1266,0.4065,0.4151,7.8,0.8199052132701422,0.17172034715525603,0.24914368370298964,0.3563780135004816,0.0
511,WP_014524399.1,2,1266,0.3837,0.3908,7.7,0.8175355450236966,0.13861121856866548,0.21152901353965203,0.3183152804642165,0.0
512,WP_014524399.1,3,1266,0.3765,0.3865,7.4,0.7788309636650869,0.14298375634517796,0.22139593908629443,0.33975837563451744,0.0
513,WP_014524399.1,4,1266,0.3679,0.3750,8.2,0.6769352290679305,0.20329556074766394,0.30159696261682206,0.42626051401869164,0.0
514,WP_014524399.1,5,1266,0.3673,0.3858,7.4,0.6816745655608215,0.20540371229698384,0.3008375870069603,0.42156496519721537,0.0
515,WP_010939024.1,1,64,0.4794,0.4258,9.5,0.984375,0.6617258064516129,0.7609032258064518,0.8710483870967743,0.4032258064516129
516,WP_010939024.1,2,64,0.4794,0.4258,9.5,0.984375,0.6617258064516129,0.7609032258064518,0.8710483870967743,0.4032258064516129
517,WP_010939024.1,3,64,0.4499,0.4499,5.0,0.9375,0.6128983050847459,0.7062881355932206,0.8168983050847457,0.423728813559322
518,WP_010939024.1,4,64,0.4455,0.2728,1.6,1.0,0.6124920634920638,0.7183650793650792,0.8394285714285714,0.31746031746031744
519,WP_010939024.1,5,64,0.4253,0.4134,8.5,0.921875,0.6401379310344828,0.7581724137931035,0.8657241379310344,0.1724137931034483
520,WP_010939025.1,1,72,0.727,0.7444,14.7,0.9444444444444444,0.7993582089552241,0.8798358208955226,0.9384776119402986,0.7164179104477612
521,WP_010939025.1,2,72,0.7210,0.5867,11.1,0.875,0.8550645161290323,0.9193709677419348,0.9630967741935486,0.7741935483870968
522,WP_010939025.1,3,72,0.7130,0.7213,12.1,0.9166666666666666,0.8062615384615381,0.8932307692307689,0.9502153846153842,0.6923076923076923
523,WP_010939025.1,4,72,0.7112,0.7195,10.6,0.9166666666666666,0.802630769230769,0.8914153846153845,0.9495846153846148,0.7076923076923077
524,WP_010939025.1,5,72,0.7107,0.7645,19.4,0.8611111111111112,0.8550819672131148,0.9294590163934422,0.9708852459016389,0.8032786885245902
525,WP_014524394.1,1,588,0.4404,0.3889,8.6,0.8741496598639455,0.26020662768031183,0.37594736842105214,0.515311890838207,0.03508771929824561
526,WP_014524394.1,2,588,0.4404,0.3889,8.6,0.8741496598639455,0.26020662768031183,0.37594736842105214,0.515311890838207,0.03508771929824561
527,WP_014524394.1,3,588,0.4397,0.3878,10.4,0.8860544217687075,0.25383461538461544,0.3685076923076924,0.5111749999999996,0.04230769230769231
528,WP_014524394.1,4,588,0.439,0.3891,8.6,0.8877551020408163,0.24809980806142032,0.3635239923224569,0.5063781190019188,0.04030710172744722
529,WP_014524394.1,5,588,0.4358,0.3847,10.4,0.8860544217687075,0.25184807692307715,0.36524038461538444,0.5065884615384613,0.04038461538461539
530,WP_010939042.1,1,135,0.6764,0.6764,12.6,0.8814814814814815,0.70628813559322,0.8377288135593218,0.9330423728813555,0.5254237288135594
531,WP_010939042.1,2,135,0.6723,0.6807,12.8,0.8666666666666667,0.7190603448275863,0.8467672413793103,0.9377931034482758,0.5344827586206896
532,WP_010939042.1,3,135,0.665,0.5995,12.5,0.8888888888888888,0.6911512605042016,0.8192941176470584,0.9176974789915963,0.5126050420168067
533,WP_010939042.1,4,135,0.650,0.6879,8.4,0.8814814814814815,0.6823559322033896,0.8076101694915256,0.9096440677966101,0.4830508474576271
534,WP_010939042.1,5,135,0.6354,0.731,12.7,0.8148148148148148,0.7285137614678899,0.8456880733944954,0.9363761467889907,0.5412844036697247
535,WP_014524389.1,1,80,0.5745,0.3453,6.9,0.9,0.659943661971831,0.7501408450704226,0.831380281690141,0.49295774647887325
536,WP_014524389.1,2,80,0.5738,0.3601,9.6,0.9125,0.6559305555555555,0.7527916666666666,0.848513888888889,0.4444444444444444
537,WP_014524389.1,3,80,0.5718,0.3438,6.9,0.9,0.6571690140845073,0.7475211267605635,0.8299577464788734,0.49295774647887325
538,WP_014524389.1,4,80,0.5580,0.3071,9.6,0.9125,0.6387777777777778,0.7287083333333335,0.8254583333333335,0.4861111111111111
539,WP_014524389.1,5,80,0.5532,0.3730,6.8,0.9125,0.6338194444444445,0.7391388888888885,0.8381805555555558,0.4444444444444444
540,WP_010939062.1,1,293,0.7408,0.8380,12.8,0.8020477815699659,0.8226794871794872,0.915893162393163,0.9721153846153835,0.7136752136752137
541,WP_010939062.1,2,293,0.7345,0.8477,12.2,0.8088737201365188,0.7829533898305083,0.9009406779661022,0.9661186440677958,0.6228813559322034
542,WP_010939062.1,3,293,0.7278,0.8893,14.8,0.7815699658703071,0.8373070175438593,0.9265307017543863,0.975754385964912,0.7412280701754386
543,WP_010939062.1,4,293,0.7220,0.8893,15.0,0.7747440273037542,0.8370088495575216,0.9259778761061953,0.9760088495575217,0.7477876106194691
544,WP_010939062.1,5,293,0.7158,0.8936,14.0,0.7781569965870307,0.8006740088105724,0.912299559471366,0.973048458149779,0.6651982378854625
545,WP_010940655.1,1,315,0.7999,0.6144,14.4,0.9904761904761905,0.6730160771704183,0.7974758842443731,0.8845594855305465,0.4437299035369775
546,WP_010940655.1,2,315,0.7948,0.5813,9.6,0.9936507936507937,0.6688942307692306,0.7894711538461539,0.8760737179487182,0.4551282051282051
547,WP_010940655.1,3,315,0.7937,0.591,14.7,0.9904761904761905,0.6720610932475874,0.7922186495176846,0.8781350482315111,0.45980707395498394
548,WP_010940655.1,4,315,0.7937,0.591,14.7,0.9904761904761905,0.6720610932475874,0.7922186495176846,0.8781350482315111,0.45980707395498394
549,WP_010940655.1,5,315,0.7820,0.5746,10.9,0.9873015873015873,0.644848387096774,0.7758000000000004,0.8734612903225806,0.3774193548387097
550,WP_010939108.1,1,251,0.8124,0.1521,23.8,0.9362549800796812,0.7585555555555554,0.8651068376068375,0.9342863247863247,0.5683760683760684
551,WP_010939108.1,2,251,0.8120,0.1517,23.7,0.9402390438247012,0.7545191489361709,0.8613489361702125,0.9316553191489363,0.574468085106383
552,WP_010939108.1,3,251,0.7360,0.6784,24.9,0.9123505976095617,0.6691052631578948,0.7994429824561402,0.9021491228070173,0.3815789473684211
553,WP_010939108.1,4,251,0.6404,0.6036,28.0,0.9243027888446215,0.5823636363636367,0.6912164502164507,0.800844155844156,0.36363636363636365
554,WP_010939108.1,5,251,0.6404,0.6036,28.0,0.9243027888446215,0.5823636363636367,0.6912164502164507,0.800844155844156,0.36363636363636365
555,WP_014524380.1,1,202,0.4729,0.4278,5.6,0.9653465346534653,0.39671134020618537,0.5280154639175255,0.6780927835051547,0.18041237113402062
556,WP_014524380.1,2,202,0.4729,0.4278,5.6,0.9653465346534653,0.39671649484536065,0.5280154639175255,0.6780876288659794,0.18041237113402062
557,WP_014524380.1,3,202,0.4704,0.3845,6.5,0.9108910891089109,0.4355081967213113,0.5761584699453554,0.7310054644808743,0.09836065573770492
558,WP_014524380.1,4,202,0.4704,0.3845,6.5,0.9108910891089109,0.4355081967213113,0.5761584699453554,0.7310054644808743,0.09836065573770492
559,WP_014524380.1,5,202,0.4694,0.4694,11.1,0.9356435643564357,0.4172712765957449,0.5677606382978722,0.7245585106382981,0.0425531914893617
560,WP_010939152.1,1,233,0.8569,0.605,14.8,0.9828326180257511,0.7461184210526316,0.8784780701754389,0.9597017543859645,0.5482456140350878
561,WP_010939152.1,2,233,0.8533,0.3960,13.0,0.9570815450643777,0.7802792792792794,0.9008693693693692,0.9687927927927933,0.5855855855855856
562,WP_010939152.1,3,233,0.853,0.6063,14.8,0.9828326180257511,0.7404473684210523,0.8742236842105263,0.9580701754385964,0.5307017543859649
563,WP_010939152.1,4,233,0.849,0.3976,9.9,0.9570815450643777,0.7732477477477482,0.8957567567567568,0.9663063063063067,0.581081081081081
564,WP_010939152.1,5,233,0.8467,0.3825,9.9,0.9570815450643777,0.7689819819819813,0.8934549549549545,0.9653378378378378,0.5630630630630631
565,WP_010939173.1,1,580,0.5215,0.7953,17.6,0.5879310344827586,0.6982382352941172,0.8243705882352946,0.9150088235294128,0.48823529411764705
566,WP_010939173.1,2,580,0.485,0.5809,9.7,0.6431034482758621,0.5329435483870968,0.6600564516129027,0.7756344086021507,0.30376344086021506
567,WP_010939173.1,3,580,0.4839,0.578,10.2,0.6448275862068965,0.5281072386058979,0.6554369973190346,0.7721340482573735,0.30294906166219837
568,WP_010939173.1,4,580,0.4784,0.6079,8.3,0.6224137931034482,0.5567305555555561,0.6810416666666664,0.790888888888889,0.32222222222222224
569,WP_010939173.1,5,580,0.4770,0.6059,7.8,0.6224137931034482,0.5501222222222223,0.6769083333333334,0.7894416666666667,0.33055555555555555
570,WP_010939266.1,1,130,0.7096,0.6503,11.6,0.9923076923076923,0.6806093750000002,0.7983671875,0.9115468750000005,0.2265625
571,WP_010939266.1,2,130,0.6960,0.6387,10.1,0.9923076923076923,0.6670078125000005,0.7881718749999999,0.9074296875000004,0.203125
572,WP_010939266.1,3,130,0.694,0.6656,6.2,0.9846153846153847,0.6572834645669292,0.7703307086614174,0.8798976377952753,0.3700787401574803
573,WP_010939266.1,4,130,0.6652,0.384,7.7,1.0,0.6304418604651162,0.7445348837209306,0.8765503875968992,0.3178294573643411
574,WP_010939266.1,5,130,0.6620,0.3829,7.7,1.0,0.6269457364341086,0.7413565891472876,0.8751162790697673,0.2868217054263566
575,WP_010939277.1,1,331,0.4454,0.5586,10.9,0.6676737160120846,0.45034999999999986,0.6059863636363632,0.7800863636363629,0.15
576,WP_010939277.1,2,331,0.4444,0.5569,10.9,0.6676737160120846,0.4497272727272725,0.6052590909090912,0.7802090909090901,0.1409090909090909
577,WP_010939277.1,3,331,0.4413,0.5524,11.3,0.6676737160120846,0.44710454545454525,0.6014909090909091,0.776104545454545,0.15454545454545454
578,WP_010939277.1,4,331,0.4380,0.5057,6.7,0.7673716012084593,0.37961660079051335,0.5234743083003955,0.6808300395256911,0.05138339920948617
579,WP_010939277.1,5,331,0.4378,0.5110,9.9,0.7613293051359517,0.3849362549800795,0.5286494023904389,0.6793824701195219,0.055776892430278883
580,WP_010939305.1,1,179,0.519,0.371,7.3,1.0,0.4262191011235957,0.5698370786516852,0.739157303370787,0.0898876404494382
581,WP_010939305.1,2,179,0.4842,0.5576,9.2,0.7932960893854749,0.49748226950354646,0.6842269503546098,0.8413191489361703,0.0
